gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1946382608	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	4df0d390-7c52-46f6-b7be-d5ced23ce775	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	in Brixham inner harbour	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	50.333771	-3.513219	100.0						2007-08-01T00:00:00Z	1	8	2007	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Melanie Trent			2018-12-18T17:23:15.931Z		COORDINATE_ROUNDED
1946382607	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	5da9105b-7078-4bec-ac9b-b109ee793611	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	offshore Toe Head    (1 of 3 sightings possibly same animal)	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.25	-9.25	100.0						2011-08-22T00:00:00Z	22	8	2011	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Colin Barnes & Tom Collins			2018-12-18T17:23:15.792Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382606	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	593fa3c4-c13e-473b-a6ef-796e3c379084	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	3 miles off Dunaff Head, Inishowen	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	55.245274	-9.213125	100.0						1985-01-01T00:00:00Z			1985	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Michael McDonald			2018-12-18T17:23:15.359Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382603	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	243d5d44-e3b5-4802-b5f0-45c2f0d7a3a4	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Off Blananaragaun, Cape Clear	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.417675	-9.52094	100.0						1993-08-11T00:00:00Z	11	8	1993	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		D. R. BIRD			2018-12-18T17:23:15.572Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382600	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	b5087103-c920-4f76-9e61-b855f5067862	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Off Seven heads, Clonakilty Bay	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.571586	-8.722501	100.0						1979-06-01T00:00:00Z		6	1979	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.518Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382599	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	860b024b-96cd-4aa6-ad72-073d1f65f00e	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	DE	[WESTERN APPROACHES]	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	49.0	12.09	100.0						1995-08-09T00:00:00Z	9	8	1995	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		PAUL SHEPARD, DEBORAH BRADY, JAN STIPALA & NICK TREGENZA			2018-12-18T17:23:15.289Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382597	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	e20c8429-6a2a-4aff-82f1-8a7d7c645039	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Tremone Bay, Culduff, Inishowen	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	55.311731	-7.151378	100.0						1998-07-01T00:00:00Z	1	7	1998	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Paddy Doherty			2018-12-18T17:23:16.200Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382595	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	074374f0-0646-4116-83e1-6cd822140beb	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Harlyn Bay,  nr  Padstow	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	50.535	-4.98583	100.0						2005-09-01T00:00:00Z		9	2005	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.732Z		
1946382594	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	7d47e32b-b2a4-4b6e-b5b7-5390511d54e8	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	KILBRANNAN SOUND, BETWEEN KINTYRE & ARRAN	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	55.4836	-5.4455	100.0						1959-08-11T00:00:00Z	11	8	1959	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		"""HERCULES"" / STEPHEN (1961)"			2018-12-18T17:23:15.566Z		
1946382593	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	c99ec589-0444-47c8-8777-ae362ee393da	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	2 and half miles East of Ballycotton Lighthouse	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.828032	-7.945281	100.0						1987-01-01T00:00:00Z			1987	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.524Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382592	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	304f173f-4492-42c3-98d5-dbbb71910460	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	JE	10 miles off Corbierre	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	49.173167	-2.288833	100.0						2015-10-08T00:00:00Z	8	10	2015	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		A fisherman			2018-12-18T17:23:15.306Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382590	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	913e9505-7b89-4062-a017-4ef0081c8fdf	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	0.5 MILES E KEERAGH IS.	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	52.2	-6.7	100.0						1982-06-01T00:00:00Z		6	1982	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		JOSEPH SINNOTT (KILMORE QUAY)			2018-12-18T17:23:15.500Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382589	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	95893f27-6423-41b3-ae13-23dab922f651	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	10M N OFF BUTT OF LEWIS	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	58.6832	-6.2592	100.0						1993-10-01T00:00:00Z		10	1993	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		"ROBERT HEGGIE, MFV ""SHEIGRA"" / AM BRATACH (11/93: P3)"			2018-12-18T17:23:15.719Z		
1946382587	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	1281e280-b65c-446b-9e4a-6e0d094daaec	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	PERRAN BEACH BELOW CARN HAUT, JUST S OF MINE ADIT	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	50.3447	-5.1769	100.0						1990-09-19T00:00:00Z	19	9	1990	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.861Z		
1946382586	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	012e2c54-b3fc-4bfe-abd3-8b949181f45f	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Robin Rigg OSWF Site	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	54.7689	-3.6675	100.0						2004-08-01T00:00:00Z	1	8	2004	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Norman Hammond			2018-12-18T17:23:15.807Z		
1946382585	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	976ea24b-1390-442c-b7c1-595a4673d9f0	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Passing Cape Clear Island, Westwards	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.417675	-9.52094	100.0						1994-08-30T00:00:00Z	30	8	1994	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		D. R. BIRD			2018-12-18T17:23:15.231Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382584	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	5b6e7f2b-9101-4920-b68d-0d1f78760b0d	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Solent	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	50.7178	-1.48417	100.0						2002-07-11T00:00:00Z	11	7	2002	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Mr Horsham			2018-12-18T17:23:15.737Z		
1946382583	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	c401460f-098a-4675-b97e-badbd86b450d	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Ramsey Bay	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	54.3697	-4.27417	100.0						2003-07-08T00:00:00Z	8	7	2003	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		T & W Hegerty			2018-12-18T17:23:15.495Z		
1946382582	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	17136ebb-fa58-4567-960e-637c64a9d2a9	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Off Blananaragaun, Cape Clear	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.417675	-9.52094	100.0						1993-08-14T00:00:00Z	14	8	1993	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		D. R. BIRD			2018-12-18T17:23:15.726Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382581	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	7f351b76-0bdd-4b02-bb89-727630a056a2	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Ness Point, Lowerstoft	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	52.4717	1.76944	100.0						2005-07-04T00:00:00Z	4	7	2005	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Mr Mingay			2018-12-18T17:23:16.145Z		
1946382580	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	9b6d6637-7486-4112-9ab7-5af56dce1776	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	South of Clonakilty Bay	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.4333	-8.76667	100.0						2005-07-25T00:00:00Z	25	7	2005	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		IWDG			2018-12-18T17:23:15.522Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382577	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	8c1b428e-d0e3-4544-89ce-83a2f918e1d8	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Aber Grugog Bay 100m from land	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	52.00826	-4.937331	100.0						2017-01-15T00:00:00Z	15	1	2017	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Isabel Macho			2018-12-18T17:23:15.775Z		COORDINATE_ROUNDED
1946382576	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	71dcdbaa-6fe4-4b03-9c5a-ac7aa94aa33d	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Off Blananaragaun, Cape Clear	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.417675	-9.52094	100.0						1993-08-15T00:00:00Z	15	8	1993	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		D. R. BIRD			2018-12-18T17:23:15.297Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382575	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	24d2d584-f510-4fe8-9fde-555ff8d703c3	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Dale of Walls	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	60.254153	-1.687115	100.0						2002-01-06T00:00:00Z	6	1	2002	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		S.C. Jay			2018-12-18T17:23:15.758Z		COORDINATE_ROUNDED
1946382574	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	5f8e3a24-fd84-4088-a1c9-452896ea38aa	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	CAPE CLEAR	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.45093	-9.234694	100.0						1989-08-23T00:00:00Z	23	8	1989	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		D.R. BIRD			2018-12-18T17:23:15.459Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382573	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	573b1337-32e6-4bd3-be15-9719915c5ff3	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	12 miles E Lambay Island, seen with T1984/38 but smaller	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	53.49175	-5.617612	100.0						1984-07-01T00:00:00Z		7	1984	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.488Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382572	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	be7b2dc8-2b62-4f0d-a444-ff3fc9a8075f	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	10NM W OF BISHOP ROCK LIGHT	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	49.8794	-6.7124	100.0						1988-06-28T00:00:00Z	28	6	1988	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		"""FERN OF NEWLYN"" (NEWLYN)"			2018-12-18T17:23:15.446Z		
1946382571	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	75f4168e-55d3-4856-aa20-306611b7a39f	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Middle of Lackan Bay, swimming E	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	54.293765	-9.237704	100.0						1974-06-01T00:00:00Z		6	1974	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.220Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382570	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	9f74a731-2d39-4bef-a0e5-832d9af48295	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Cape Clear	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.427	-9.427	100.0						2013-08-04T00:00:00Z	4	8	2013	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Michael Cottrell Baltimore Sea Safari			2018-12-18T17:23:15.621Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382569	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	e49d4459-aae4-413e-aa7d-9eddb3b86bc7	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Off Cape Clear	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.3833	-9.53333	100.0						2005-09-09T00:00:00Z	9	9	2005	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.989Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382568	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	c405e3c8-2f6d-46ef-a52a-c0d10d1dad9a	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	South of the Jones Bank	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	49.416667	-7.416667	100.0						2015-08-25T00:00:00Z	25	8	2015	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Marine Institute			2018-12-18T17:23:15.718Z		
1946382565	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	d9cdfbbb-c0a6-4ff6-928d-c25001a17cde	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	"""WAY UP"" THE MORAY FORTH"	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	57.5311	-4.1687	100.0						1984-01-01T00:00:00Z			1984	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		"WILLIAM GAULT (WICK), MFV ""DAYSPRING"""			2018-12-18T17:23:15.452Z		
1946382564	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	aa7f196f-4e76-4136-9431-de00356f409f	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	BETWEEN FAROE ISLANDS AND SCOTLAND	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	59.75	-6.5	100.0						1983-10-01T00:00:00Z		10	1983	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		JOHANNE KJENNERUD (CURATOR, ZOOLOGICAL MUSEUM, UNIVERSITY OF BERGEN, NORWAY)			2018-12-18T17:23:15.291Z		
1946382563	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	c0adddfe-13d8-4676-9ba8-f309055f67e0	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	ROUNDSTONE	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	53.3927	-9.9205	100.0						1995-02-01T00:00:00Z		2	1995	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		[AWAITING MORE DETAILS]			2018-12-18T17:23:15.479Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382562	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	6a0fb919-5478-4448-aa18-2490b3666de3	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	Watermill Cove	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	49.931641	-6.285104	100.0						2005-09-13T00:00:00Z	13	9	2005	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.158Z		COORDINATE_ROUNDED
1946382561	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	cc9ec5ba-f4ab-4f12-9f67-3cf4ab7e14ed	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Out from Dingle Harbour	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	52.120435	-10.251284	100.0						1992-06-01T00:00:00Z		6	1992	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.647Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382560	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	08c9f7fa-61d3-4717-b122-fcd8dc3098d5	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	CARMARTHEN BAY	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.682263	-4.445973	100.0						2000-09-30T00:00:00Z	30	9	2000	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.566Z		COORDINATE_ROUNDED
1946382559	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	8613e52e-aebe-4b0e-8c90-0e8f0fab9b8f	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	1 MILE OFF PENARE POINT, BETWEEN PENTEWAN AND MEVAGISSEY	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	50.2796	-4.7503	100.0						1990-07-20T00:00:00Z	20	7	1990	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		MR. HUTTON (MEVAGISSEY COASTGUARD) & DAVID MORGAN (NCC, PETERBOROUGH) / BRITISH (NH) MUSEUM, LONDON			2018-12-18T17:23:15.623Z		
1946382557	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	900d9ec2-49f6-488d-87af-5d50c8092927	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	E of Pulleen Harbour	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.614395	-9.952017	100.0						1980-07-01T00:00:00Z		7	1980	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0					2018-12-18T17:23:15.091Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382556	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	d35755bb-9ffc-4706-97d6-4279498c7c8d	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	400 yds off Old Head of Kinsale	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.619113	-8.521989	100.0						1992-07-26T00:00:00Z	26	7	1992	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		David Cooke			2018-12-18T17:23:15.424Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382555	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	1c833c84-72d4-453d-8374-3a71acab05bf	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Off Ballycotton	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.72	-7.98	100.0						2005-07-17T00:00:00Z	17	7	2005	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Buckley, S.			2018-12-18T17:23:15.625Z		COUNTRY_DERIVED_FROM_COORDINATES
1946382554	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	46319b29-90fd-4cba-ad3b-93f3fb8d3eb6	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	Off of Cape Clear	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.417675	-9.52094	100.0						1996-06-25T00:00:00Z	25	6	1996	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		D. R. BIRD			2018-12-18T17:23:15.502Z		COUNTRY_DERIVED_FROM_COORDINATES;COORDINATE_ROUNDED
1946382553	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	0f3ffae4-5d2d-40f9-94dc-73c41c3df044	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	GB	about 14 miles SW of Iona	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	56.241828	-6.766549	100.0						2000-07-01T00:00:00Z		7	2000	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		Alaister Mackie			2018-12-18T17:23:15.559Z		COORDINATE_ROUNDED
1946382552	4caa2abf-8e32-4c4d-9b61-1c9b470718ce	7f0dcd24-f478-4fa3-b21f-6f17a97a03b1	Animalia	Chordata	Reptilia	Testudines	Dermochelyidae	Dermochelys	Dermochelys coriacea		SPECIES	Dermochelys coriacea (Vandelli, 1761)	IE	60 nautical miles SW of Mizen Head	f3bdbee7-8978-4bfc-bd3b-20650fee8fac	51.1	-10.4667	100.0						2003-08-30T00:00:00Z	30	8	2003	9789983	9789983	HUMAN_OBSERVATION	MEM						CC_BY_NC_4_0		C Barnes			2018-12-18T17:23:15.336Z		COUNTRY_DERIVED_FROM_COORDINATES
